scenario,short,year,p5,p17,p33,p50,p66,p83,p95
verylow-overshoot,VLHO,2004.0,0.2807144456624311,0.36111606993277967,0.4285994935867956,0.4805548770289663,0.5299926850202878,0.6084067418525348,0.7080423094786938
verylow-overshoot,VLHO,2005.0,0.29728311278943576,0.37085445603850486,0.4333810860469137,0.4915786676758456,0.5512767733122031,0.6168876660587211,0.7333111751539882
verylow-overshoot,VLHO,2006.0,0.3005918451879394,0.3893166550643474,0.45158712399096496,0.5069327963157783,0.5552907061546415,0.6258208538724368,0.7377284321080194
verylow-overshoot,VLHO,2007.0,0.3273973735287152,0.40458224407800975,0.467053640377965,0.5201785816670204,0.5777234152297723,0.6461777221757178,0.7483014785041213
verylow-overshoot,VLHO,2008.0,0.32951775853830717,0.4107785601203477,0.4733985086353475,0.5328690825356573,0.5895365388487076,0.6664577874609182,0.778411963173734
verylow-overshoot,VLHO,2009.0,0.34128102490443835,0.4263825088848199,0.4867681814246896,0.543968899048753,0.5991385118307587,0.6777155363566112,0.7845284820171904
verylow-overshoot,VLHO,2010.0,0.34534009165235374,0.42705319274541026,0.49947594018329705,0.5655482297042449,0.6178277097512238,0.7127965394428852,0.7887327967273838
verylow-overshoot,VLHO,2011.0,0.3546481162149737,0.4405095350995065,0.512796988673263,0.5685606873392943,0.632911247985623,0.7075553586198162,0.8241787008966719
verylow-overshoot,VLHO,2012.0,0.3742562407757136,0.46318063599706544,0.5227653085417292,0.5863856391421386,0.6436985916882639,0.7215891914297015,0.8229090777674698
verylow-overshoot,VLHO,2013.0,0.3865839628386595,0.47217063628142336,0.5316745117924018,0.5904327499027333,0.6492459782569616,0.7304008213599117,0.841454650340942
verylow-overshoot,VLHO,2014.0,0.38903902798294093,0.47450733807638856,0.5480089875382351,0.6160792681396978,0.6788330955234514,0.7603817266068437,0.8494972835833121
verylow-overshoot,VLHO,2015.0,0.4006610064178942,0.4899631764377554,0.5633640292180592,0.6232025588269915,0.6938933084300458,0.7750695643757536,0.8856064198497344
verylow-overshoot,VLHO,2016.0,0.43250670258813306,0.5084167556223138,0.5798664790546245,0.6386776263269431,0.7116862175520222,0.7966141579601826,0.9246879104613298
verylow-overshoot,VLHO,2017.0,0.43204773643328015,0.5147578635283999,0.5937120220274541,0.6595105791587196,0.7192994965409991,0.803107491409352,0.9430038731113702
verylow-overshoot,VLHO,2018.0,0.4461284355132049,0.5322350412654445,0.6080182880676842,0.6702367206022138,0.7342853496667461,0.8208872935906679,0.9478739177746344
verylow-overshoot,VLHO,2019.0,0.4523575851374781,0.5441910537416436,0.6173939325056468,0.6827465782626522,0.7583384195324465,0.8384345023398172,0.9491363180941742
verylow-overshoot,VLHO,2020.0,0.4738136803849574,0.5627852660460868,0.6323968611733116,0.6960351010881058,0.7526025742347257,0.8573617380635375,0.9799403172826101
verylow-overshoot,VLHO,2021.0,0.47504676942615415,0.5684935026927472,0.6478550948179037,0.7214514682275301,0.7867601275551912,0.8655466187421345,0.9960590374153907
verylow-overshoot,VLHO,2022.0,0.48635754191816444,0.5884385643723892,0.6622284318768582,0.7312269281853266,0.7938406494111978,0.8864770089819112,1.012498275837461
verylow-overshoot,VLHO,2023.0,0.5038175173061898,0.5932268416893773,0.6763578935308432,0.745018306813365,0.8075186951598519,0.8996868344755894,1.022374388555252
verylow-overshoot,VLHO,2024.0,0.5012694868547269,0.5998355331436463,0.6821974807744026,0.7581985580200937,0.8234866854471727,0.9286280600911485,1.0503522243254049
verylow-overshoot,VLHO,2025.0,0.521746149343238,0.6209167629892796,0.6985510364745288,0.7656501672880234,0.840518778883113,0.9266437045084454,1.0687890595289782
verylow-overshoot,VLHO,2026.0,0.5155278077744891,0.6349064582665831,0.7059085557350954,0.7890342829183581,0.8624176625573613,0.9547994857029515,1.083056043952381
verylow-overshoot,VLHO,2027.0,0.5365204073250436,0.6400947525277403,0.7179686342310716,0.7867356519251119,0.867552503799348,0.9737912844028334,1.1151697811538264
verylow-overshoot,VLHO,2028.0,0.5606911146882536,0.6519303251240349,0.7363890760623288,0.8140943508911199,0.8822403395112809,0.994018310726548,1.1466603178756516
verylow-overshoot,VLHO,2029.0,0.5672829495632431,0.659991659698598,0.7497359629813249,0.8362794905957781,0.912364146360462,1.012804583933489,1.1716436278720905
verylow-overshoot,VLHO,2030.0,0.570950089397216,0.6855805602645643,0.7626161440544814,0.8457803092656108,0.9243588786987766,1.0320473245270818,1.1696340075724303
verylow-overshoot,VLHO,2031.0,0.5736335452707044,0.6894119220580212,0.776193286581436,0.8613799031269551,0.9424843445732589,1.0524463497118488,1.1924806575280877
verylow-overshoot,VLHO,2032.0,0.6013117402544219,0.6985591734405361,0.7925082990953541,0.8729789382183244,0.9584415365971329,1.068635236620628,1.2059942247247526
verylow-overshoot,VLHO,2033.0,0.6015291780533129,0.7008958763453943,0.7914451406482921,0.8822898035339664,0.9753379331794217,1.0867712853872789,1.2348559377508783
verylow-overshoot,VLHO,2034.0,0.627899057854141,0.7267401922918122,0.8204213003087001,0.9029964004449976,0.9918601733075115,1.1005769470403577,1.2532245797286137
verylow-overshoot,VLHO,2035.0,0.6167315446635453,0.7323096232799322,0.8360461497701872,0.9208994748739527,1.0039147258805892,1.1307530159423274,1.2646078378312808
verylow-overshoot,VLHO,2036.0,0.6465343190261321,0.7421290779183374,0.847038930726087,0.9357921885420472,1.0191577611393516,1.1238175170148264,1.2915817260720184
verylow-overshoot,VLHO,2037.0,0.6540336978991211,0.7579751854159044,0.8590637535083158,0.9496040618552887,1.041737608855848,1.15333558472906,1.3011874968542607
verylow-overshoot,VLHO,2038.0,0.6587203843491578,0.7734614833404887,0.8697758736190684,0.960874301808256,1.0634010430316683,1.1688941354426277,1.3224298674733477
verylow-overshoot,VLHO,2039.0,0.679109130728177,0.7916487742870011,0.8936367016581469,0.984941443818881,1.0709934522301514,1.1866547882617982,1.3585879254501996
verylow-overshoot,VLHO,2040.0,0.6960280929220724,0.795293000384527,0.9021960169777278,0.9946541585839394,1.0849336070173248,1.2112574405503824,1.3540128179524629
verylow-overshoot,VLHO,2041.0,0.6931291910024693,0.8125087256049232,0.9114449294361694,0.9988085383444334,1.0933272707770847,1.223747130498323,1.3566537041287305
verylow-overshoot,VLHO,2042.0,0.7174200166975231,0.8208011652017616,0.9125300671865274,1.0159773726654062,1.112942169870243,1.2312319918830006,1.38835976075145
verylow-overshoot,VLHO,2043.0,0.7104972329915743,0.8219409756278995,0.9253369302679816,1.0171514038659748,1.1276791497788745,1.2391609265335846,1.395434130250966
verylow-overshoot,VLHO,2044.0,0.7185660385700956,0.8308170020239443,0.9463862544243299,1.0313297377184587,1.133528022590458,1.2512305604524627,1.403113851703899
verylow-overshoot,VLHO,2045.0,0.7280301705132466,0.8375077067719615,0.9433425460962828,1.037922001084525,1.1498369493128333,1.2762763104626031,1.42889823500621
verylow-overshoot,VLHO,2046.0,0.7284788287650944,0.8489908288315812,0.9495373491298066,1.056185892496117,1.1487450857468262,1.276503723533823,1.4203571215621968
verylow-overshoot,VLHO,2047.0,0.7288176892131267,0.8549580643859072,0.9632195896194631,1.057292699128395,1.150642787417652,1.2772230380769687,1.463058640430513
verylow-overshoot,VLHO,2048.0,0.750331902581033,0.8642261936354413,0.9727231457222031,1.0555176346366144,1.1626891166706266,1.291232217827189,1.4622372607773118
verylow-overshoot,VLHO,2049.0,0.7529645649674287,0.863032809474243,0.9754950798067008,1.0719787136203527,1.1710991983742518,1.3040021201440772,1.4711696025612633
verylow-overshoot,VLHO,2050.0,0.7548332376640577,0.8582609144043267,0.9601591434007456,1.0705484998600134,1.1663252199166796,1.3038115084974657,1.4858381915517898
verylow-overshoot,VLHO,2051.0,0.7449417573686384,0.8534834741984199,0.9716372284436761,1.0756247193096966,1.1738141829541349,1.3250788038521868,1.4834973112398795
verylow-overshoot,VLHO,2052.0,0.7549532287631516,0.8638375791457518,0.9692671665438609,1.0837195827547466,1.1744245042262684,1.3111484413831653,1.5065799591538156
verylow-overshoot,VLHO,2053.0,0.7648105804504187,0.8674660723953369,0.9810027544021535,1.0741715171212842,1.1769847452871203,1.3124449308840846,1.4934179693854983
verylow-overshoot,VLHO,2054.0,0.7435868878746373,0.8600548560951271,0.968255849662284,1.0806146380706345,1.1762847010143995,1.3020688304469237,1.482240368132151
verylow-overshoot,VLHO,2055.0,0.7404252393964914,0.8587907263517333,0.9637764325416649,1.0728749585120299,1.1884817216410313,1.3181340040887706,1.47937917750564
verylow-overshoot,VLHO,2056.0,0.7381743256798917,0.8582110167168229,0.9708134191533133,1.0703669629487547,1.1859806213232187,1.3089354319726076,1.479539424551745
verylow-overshoot,VLHO,2057.0,0.7467818024859699,0.8526715109806451,0.961120272269177,1.0787537044098492,1.192647864795503,1.3240681898397573,1.4990984160736376
verylow-overshoot,VLHO,2058.0,0.7317211074865514,0.8642381586185097,0.9654223385680039,1.0804391919601053,1.177396818342452,1.3257475579769993,1.5161204404056017
verylow-overshoot,VLHO,2059.0,0.7396225035800214,0.8575253892605104,0.9581690407915137,1.058923343202059,1.1752275392057987,1.3198605525347518,1.4979085454492318
verylow-overshoot,VLHO,2060.0,0.7242723328525881,0.8629000310348686,0.9611070320006706,1.0636118428661168,1.1703194049028425,1.31643543147259,1.4992040577985928
verylow-overshoot,VLHO,2061.0,0.7285581198097323,0.8533746133575478,0.9624595607066101,1.058434687723295,1.1647109856021969,1.2988143621349724,1.4859244179948687
verylow-overshoot,VLHO,2062.0,0.7228825956450181,0.8488109110028871,0.96791985024425,1.0639085295713282,1.1677088107913522,1.3031384374858288,1.4763355409224743
verylow-overshoot,VLHO,2063.0,0.7268616379714546,0.8416380192080345,0.9552539342924927,1.062954066863307,1.1618504437045236,1.3017743904254755,1.481818576744163
verylow-overshoot,VLHO,2064.0,0.7168548907123166,0.8352646144831785,0.9535348909869561,1.0586703724992297,1.156024491189433,1.29748631837609,1.4809095254588365
verylow-overshoot,VLHO,2065.0,0.7075269069251656,0.8254356386008396,0.9498568680566738,1.0533433933435326,1.1634296284868444,1.2893273196424406,1.5168176865655316
verylow-overshoot,VLHO,2066.0,0.714608469114839,0.8162210685862998,0.9299582253167012,1.0435671111752545,1.1507429784460117,1.2871557734750527,1.4687306167382985
verylow-overshoot,VLHO,2067.0,0.7087382159365299,0.8276616954589547,0.938338049644598,1.0421712171975293,1.148602885439207,1.2872303501344453,1.5024959880769537
verylow-overshoot,VLHO,2068.0,0.7172087255590105,0.8192293450361827,0.9237385902764742,1.0295626222083238,1.1482935527625784,1.2861729073456654,1.4781798756452251
verylow-overshoot,VLHO,2069.0,0.7099209281144391,0.8166230526183089,0.9182429120120678,1.023590540923976,1.1504168870903209,1.285158781574995,1.4519413653707922
verylow-overshoot,VLHO,2070.0,0.6839336974640899,0.8055556428716226,0.9236057034169305,1.0309188036181238,1.1466865838060838,1.2771126722742256,1.4703539758837965
verylow-overshoot,VLHO,2071.0,0.6501602460236919,0.7984620397802519,0.9063692259358238,1.0295865757730402,1.134166326410606,1.2786486317112595,1.4606453090804152
verylow-overshoot,VLHO,2072.0,0.6749300040925749,0.793317194884873,0.9123261534808718,1.0185596393408034,1.133508644302417,1.2804430768159423,1.4696359069823128
verylow-overshoot,VLHO,2073.0,0.6520150984307378,0.7874543759641177,0.8999392621966074,1.0195968891925742,1.1188920537433524,1.263376771857139,1.4604741872487212
verylow-overshoot,VLHO,2074.0,0.6732743167261739,0.7867386507382449,0.8979980387377181,1.0035108637344943,1.109537101556328,1.2757313261292267,1.4509035821608887
verylow-overshoot,VLHO,2075.0,0.6682280090611742,0.7766069843375076,0.8916705242536194,1.0004889823126801,1.1316528728433597,1.2701741930058237,1.4616356408845714
verylow-overshoot,VLHO,2076.0,0.6422952142660258,0.7758576131749879,0.8904182933673465,1.0090374936522524,1.108295735766431,1.263723209898843,1.4594746262908935
verylow-overshoot,VLHO,2077.0,0.6526610105909004,0.7837593128300115,0.8805236026923619,0.9859374499386747,1.0959414760101192,1.2509176452192339,1.4504484261337856
verylow-overshoot,VLHO,2078.0,0.6731629250099426,0.7820201296333127,0.8741342029957765,0.9821771334699041,1.074524312245413,1.2418076547188452,1.441176177513972
verylow-overshoot,VLHO,2079.0,0.6449272510234194,0.766483764668178,0.8618954428730394,0.9811634663352878,1.0865781068721614,1.2297475728677119,1.4531483839881671
verylow-overshoot,VLHO,2080.0,0.6327675084706338,0.7640810572093039,0.8652368847017882,0.9684617432505512,1.0850672066107965,1.2230020230513567,1.4325354680667437
verylow-overshoot,VLHO,2081.0,0.6353168712452496,0.7603244807638149,0.8543506959818066,0.9645046577572984,1.063778465593301,1.2100834206919757,1.4127339833456976
verylow-overshoot,VLHO,2082.0,0.627281964145397,0.7382524765009267,0.8546685127928239,0.9501315317979123,1.066691026913991,1.2089202539937138,1.4091771406114502
verylow-overshoot,VLHO,2083.0,0.5985299507425103,0.738199539686133,0.8401421351973263,0.9463313355931773,1.0560067126967072,1.1976054199843433,1.4127468420098226
verylow-overshoot,VLHO,2084.0,0.6048311175157374,0.7334589595679428,0.8345664401279395,0.9449775731140039,1.0534710880710716,1.204436449092745,1.3901511224477603
verylow-overshoot,VLHO,2085.0,0.6017206254227683,0.7352439278341143,0.8256399275953307,0.9278969611373331,1.0483820404797197,1.191533143378458,1.3731356018062488
verylow-overshoot,VLHO,2086.0,0.6055448184956785,0.7193224956242957,0.8183584054131002,0.9200767205293046,1.0263632457151588,1.1776141662043473,1.3737054096218246
verylow-overshoot,VLHO,2087.0,0.6111959753699212,0.720969883211252,0.8126603881851924,0.9141985363374591,1.0206695320936159,1.1650532974448873,1.3828290351532084
verylow-overshoot,VLHO,2088.0,0.5956925831059011,0.7096349410494447,0.8025690010056282,0.9129628267920166,1.0272075173823962,1.1750219444694943,1.3699761112173847
verylow-overshoot,VLHO,2089.0,0.5852191030101955,0.7061675195104844,0.804248824687818,0.9118843018780812,1.0232890084536217,1.1572460471738915,1.3645265739775803
verylow-overshoot,VLHO,2090.0,0.5828923697355803,0.6924964435737131,0.7934017687782956,0.9009764570542217,1.0107199257011334,1.16022588448521,1.3425712717128802
verylow-overshoot,VLHO,2091.0,0.5678148771653778,0.6881360837167567,0.781496170885389,0.8934309490340137,1.0050357382353488,1.1539533302405542,1.363630619928686
verylow-overshoot,VLHO,2092.0,0.5809152843977148,0.6898165822903457,0.7780303438911544,0.8847098340101578,0.9852860632694717,1.1295329407420602,1.3388147191100377
verylow-overshoot,VLHO,2093.0,0.5663100118909665,0.6741761874214303,0.7761107544931231,0.8751004636754856,0.98223178701235,1.1359071531483218,1.3444219039031484
verylow-overshoot,VLHO,2094.0,0.5457615817426953,0.6511867223984547,0.7694121847764789,0.8660802220951322,0.9827841869260645,1.106646065872418,1.3507954191048954
verylow-overshoot,VLHO,2095.0,0.5336784119582123,0.6520786952425239,0.7567392433512172,0.8599054876361442,0.9687567778554893,1.1066934426636519,1.3224970349878455
verylow-overshoot,VLHO,2096.0,0.5410303169396087,0.649997253805231,0.7544388157569862,0.8625857751647789,0.9629102883943362,1.1106901049735427,1.309250191729009
verylow-overshoot,VLHO,2097.0,0.5278491063307059,0.6472756428443701,0.7515382167270467,0.8515399031034038,0.9480408139768173,1.0967407754644547,1.302058041701512
verylow-overshoot,VLHO,2098.0,0.5272378552386602,0.6349750197210711,0.7378607872824059,0.84086869153266,0.933292550499239,1.1034287989273288,1.2786535713411813
verylow-overshoot,VLHO,2099.0,0.5310230379791079,0.6331590053932163,0.7236002273605809,0.8200942883553906,0.9201497311654261,1.084515190573316,1.281831878385963
verylow-overshoot,VLHO,2100.0,0.49893684248643144,0.6128238352518568,0.7168477067247605,0.8179163021190358,0.9114497445337894,1.059031782524714,1.2702480465503174
verylow-overshoot,VLHO,2101.0,0.494190168674863,0.6049478663891787,0.7015176472587709,0.8076731684903342,0.9149121718209549,1.057889619796552,1.279032010995402
verylow-overshoot,VLHO,2102.0,0.5036742563115962,0.6074144787888585,0.68704881316171,0.7845988690926909,0.9004743025130963,1.0359473125909902,1.253969380774345
verylow-overshoot,VLHO,2103.0,0.46685352958300347,0.5960342032327243,0.688300197287076,0.776136308002984,0.8867032440866559,1.0427267521030614,1.2527240597181726
verylow-overshoot,VLHO,2104.0,0.4630925877783694,0.5857645573332747,0.6809536632293055,0.7779513261685976,0.8750204486327037,1.0139545825567227,1.2255180319600791
verylow-overshoot,VLHO,2105.0,0.4637618256232658,0.5699525894578933,0.6652834290998003,0.7721148068291657,0.8715374975301255,0.9957316022200978,1.2231031604726763
verylow-overshoot,VLHO,2106.0,0.4565927367182659,0.5541841737400044,0.6506251830763821,0.7605194997553544,0.8501087115330076,0.9893496169856157,1.187048770322305
verylow-overshoot,VLHO,2107.0,0.4399026551698942,0.5581373165135726,0.6493437856529225,0.7486145443483322,0.8524465434817556,0.9856704573290229,1.192341481196822
